customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churn
CUST-00353,Male,1,Yes,No,44.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.76,3772.27,Yes
CUST-00354,Female,1,Yes,Yes,53.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,28.29,1510.67,No
CUST-00355,Female,1,No,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,65.42,4643.3,No
CUST-00356,Male,0,No,Yes,34.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,106.68,3620.26,No
CUST-00357,Female,0,Yes,Yes,46.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),42.09,1936.81,No
CUST-00358,Female,0,Yes,Yes,68.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.84,6593.83,Yes
CUST-00359,Male,0,Yes,No,16.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.57,1371.58,No
CUST-00360,Male,0,No,Yes,71.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.3,2860.97,No
CUST-00361,Female,1,No,No,19.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.28,874.26,Yes
CUST-00362,Male,0,No,Yes,2.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),60.76,,Yes
CUST-00363,Male,0,No,Yes,10.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.51,300.89,No
CUST-00364,Female,0,Yes,Yes,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.34,5448.86,No
CUST-00365,Male,0,Yes,No,12.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.94,1104.54,No
CUST-00366,Male,0,Yes,Yes,70.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),54.5,3805.88,No
CUST-00367,Female,0,Yes,Yes,22.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.97,1041.31,Yes
CUST-00368,Female,1,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.96,2791.54,No
CUST-00369,Male,0,Yes,Yes,1.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,60.42,60.42,Yes
CUST-00370,Male,0,No,Yes,54.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),40.93,2208.71,No
CUST-00371,Female,1,No,Yes,58.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,61.02,3523.1,Yes
CUST-00372,Female,1,Yes,Yes,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),105.13,7358.66,No
CUST-00373,Female,1,Yes,Yes,18.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),24.86,435.4,Yes
CUST-00374,Female,1,No,Yes,6.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.84,330.44,Yes
CUST-00375,Male,0,No,No,45.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,114.23,5122.24,Yes
CUST-00376,Female,0,No,No,23.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.48,457.16,No
CUST-00377,Female,0,No,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,107.06,2473.34,No
CUST-00378,Male,0,Yes,Yes,26.0,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.48,1436.96,Yes
CUST-00379,Female,0,Yes,Yes,7.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.95,286.66,Yes
CUST-00380,Male,0,Yes,Yes,44.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),19.5,865.61,No
CUST-00381,Female,0,Yes,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,668.54,No
CUST-00382,Female,0,Yes,Yes,26.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,35.18,908.77,No
CUST-00383,Female,0,No,Yes,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.54,725.4,No
CUST-00384,Male,0,Yes,Yes,55.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,51.58,2850.45,Yes
CUST-00385,Male,0,No,Yes,64.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.49,1443.04,No
CUST-00386,Female,0,Yes,No,57.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.22,4982.01,No
CUST-00387,Male,1,Yes,Yes,69.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),99.89,6874.49,No
CUST-00388,Male,0,Yes,Yes,61.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,106.75,,No
CUST-00389,Male,0,Yes,Yes,2.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,72.91,136.1,Yes
CUST-00390,Male,0,Yes,Yes,55.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),112.65,6202.35,No
CUST-00391,Male,1,No,Yes,38.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,18.56,706.8,No
CUST-00392,Male,0,No,No,29.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),31.4,900.38,Yes
CUST-00393,Female,0,No,No,26.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.32,1230.0,Yes
CUST-00394,Female,0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.9,3395.03,No
CUST-00395,Male,0,Yes,No,67.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.54,7144.68,Yes
CUST-00396,Female,1,No,No,29.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,79.81,2318.93,Yes
CUST-00397,Female,0,Yes,No,34.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.32,1916.23,Yes
CUST-00398,Female,0,Yes,No,41.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.58,,Yes
CUST-00399,Female,1,No,Yes,41.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,36.09,1485.56,Yes
CUST-00400,Male,1,Yes,Yes,23.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,63.79,1467.77,Yes
CUST-00401,Female,0,No,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.75,4877.61,Yes
CUST-00402,Female,1,Yes,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.49,81.95,No
CUST-00403,Male,0,No,No,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.39,1223.86,Yes
CUST-00404,Male,0,Yes,Yes,32.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,93.01,3000.19,Yes
CUST-00405,Female,0,Yes,No,31.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),71.47,2205.49,No
CUST-00406,Female,0,No,No,43.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.22,2195.34,No
CUST-00407,Female,0,Yes,No,7.0,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,61.72,419.12,Yes
CUST-00408,Female,1,Yes,No,1.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),113.77,113.77,Yes
CUST-00409,Female,1,No,Yes,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.49,3448.6,No
CUST-00410,Female,0,Yes,Yes,14.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,28.35,386.66,No
CUST-00411,Male,1,No,Yes,52.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),64.36,3356.48,Yes
CUST-00412,Female,0,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,82.8,527.4,No
CUST-00413,Female,0,Yes,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.21,187.1,No
CUST-00414,Male,0,Yes,Yes,71.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,51.23,3626.09,Yes
CUST-00415,Male,0,Yes,No,30.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.35,1702.41,No
CUST-00416,Male,1,No,Yes,21.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),64.37,1337.24,No
CUST-00417,Male,1,Yes,Yes,60.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,48.17,2880.18,Yes
CUST-00418,Female,0,No,Yes,63.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.69,5343.81,No
CUST-00419,Female,0,Yes,Yes,42.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.47,4721.17,No
CUST-00420,Female,0,Yes,Yes,51.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,109.4,5588.9,No
CUST-00421,Female,0,Yes,No,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.44,5399.61,No
CUST-00422,Female,1,Yes,Yes,56.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),68.69,3854.98,No
CUST-00423,Female,0,No,No,41.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.58,4121.28,Yes
CUST-00424,Male,0,No,Yes,32.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),101.59,3254.87,No
CUST-00425,Female,0,No,No,15.0,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,100.96,1506.92,No
CUST-00426,Male,0,No,Yes,62.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),33.78,2104.25,No
CUST-00427,Male,0,Yes,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.54,562.15,No
CUST-00428,Female,0,No,Yes,28.0,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),116.32,3251.23,No
CUST-00429,Male,0,No,No,64.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),113.97,7295.7,No
CUST-00430,Female,0,Yes,Yes,59.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),74.44,4384.06,No
CUST-00431,Male,1,Yes,Yes,58.0,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.31,6796.39,No
CUST-00432,,0,Yes,No,2.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.05,174.39,Yes
CUST-00433,Male,0,Yes,No,36.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,69.74,2513.48,No
CUST-00434,Female,1,No,Yes,71.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),56.93,4026.39,No
CUST-00435,Female,0,No,No,13.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),77.29,1001.67,No
CUST-00436,Female,1,Yes,Yes,15.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),69.58,1033.97,Yes
CUST-00437,Female,0,Yes,Yes,60.0,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,117.38,7060.27,Yes
CUST-00438,Female,0,Yes,Yes,22.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.05,1464.29,No
CUST-00439,Male,0,No,No,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,101.59,6406.7,No
CUST-00440,Male,0,No,No,25.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),99.36,2488.81,No
CUST-00441,Male,0,Yes,Yes,48.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,25.14,1208.11,No
CUST-00442,Female,0,Yes,Yes,43.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),26.7,1150.28,No
CUST-00443,Male,0,No,Yes,38.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),83.98,3178.95,No
CUST-00444,Female,0,Yes,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),43.91,1818.81,No
CUST-00445,Female,0,Yes,No,45.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.75,3778.51,Yes
CUST-00446,Male,1,No,Yes,40.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),32.46,1296.36,No
CUST-00447,Male,1,Yes,No,17.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.71,982.46,Yes
CUST-00448,Female,1,No,No,57.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,28.25,1627.07,Yes
CUST-00449,Male,0,Yes,Yes,2.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,46.21,113.43,Yes
CUST-00450,Female,0,Yes,Yes,62.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),26.83,1675.31,Yes
CUST-00451,Female,0,No,Yes,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),115.06,1041.91,Yes
CUST-00452,Female,0,No,Yes,68.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.51,,Yes
CUST-00453,Female,0,Yes,Yes,17.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.12,1831.2,No
CUST-00454,Female,0,No,Yes,50.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),115.12,5743.29,Yes
CUST-00455,Male,0,Yes,No,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,108.96,4362.45,No
CUST-00456,Male,0,Yes,Yes,58.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),63.5,3687.56,No
CUST-00457,Female,0,No,Yes,21.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),95.89,2012.02,No
CUST-00458,Female,0,Yes,Yes,18.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,33.37,617.75,Yes
CUST-00459,Male,0,Yes,Yes,55.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.48,1517.33,No
CUST-00460,Male,1,No,Yes,29.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),105.69,3062.6,Yes
CUST-00461,Female,0,No,Yes,24.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,21.11,501.32,Yes
CUST-00462,Male,0,Yes,Yes,17.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),115.23,1970.38,No
CUST-00463,Female,0,No,Yes,18.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.21,1527.56,No
CUST-00464,Male,0,No,Yes,42.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.96,,Yes
CUST-00465,Female,0,No,Yes,45.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,32.14,1437.28,Yes
CUST-00466,Male,0,No,No,17.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,90.32,1538.38,No
CUST-00467,Female,0,Yes,Yes,14.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,74.31,1051.76,No
CUST-00468,Male,0,Yes,Yes,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.11,4364.87,Yes
CUST-00469,Male,0,Yes,No,29.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.79,1726.48,Yes
CUST-00470,Female,0,No,Yes,4.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.63,94.35,Yes
CUST-00471,Male,1,No,Yes,20.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),49.5,1011.36,No
CUST-00472,Female,0,No,No,47.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),49.5,2319.82,Yes
CUST-00473,Male,0,No,Yes,9.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.87,180.55,No
CUST-00474,Female,1,No,Yes,27.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),18.96,512.86,No
CUST-00475,Male,0,No,No,15.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.08,757.2,No
CUST-00476,Female,0,No,No,19.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.76,1720.85,No
CUST-00477,Male,0,Yes,No,52.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.4,4184.22,Yes
CUST-00478,Female,0,Yes,Yes,26.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,41.9,1098.39,Yes
CUST-00479,Male,1,No,Yes,26.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,78.28,2030.94,No
CUST-00480,Female,0,No,Yes,26.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),82.74,2132.62,No
CUST-00481,Female,1,No,Yes,46.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.26,3219.51,Yes
CUST-00482,Female,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,70.14,3442.73,No
CUST-00483,Male,0,Yes,Yes,53.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),54.97,2909.08,No
CUST-00484,Female,0,No,No,3.0,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),30.34,92.37,No
CUST-00485,Male,0,No,Yes,,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),56.55,3727.92,No
CUST-00486,Female,0,Yes,Yes,42.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,52.53,2203.74,Yes
CUST-00487,Male,1,Yes,Yes,19.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.2,1456.6,No
CUST-00488,Female,0,Yes,Yes,17.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.63,1757.01,No
CUST-00489,Male,1,Yes,Yes,33.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),55.54,1816.8,No
CUST-00490,Male,0,No,Yes,49.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,88.97,4362.07,No
CUST-00491,Female,1,Yes,Yes,56.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.18,5571.39,No
CUST-00492,Male,0,Yes,Yes,63.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),39.18,2466.05,No
CUST-00493,Male,0,No,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),108.17,334.86,No
CUST-00494,Female,1,Yes,No,49.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.04,1240.77,No
CUST-00495,Male,0,Yes,Yes,55.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),108.17,5948.33,No
CUST-00496,Male,0,Yes,Yes,26.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,34.36,907.79,Yes
CUST-00497,Male,0,No,No,72.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.72,3713.98,Yes
CUST-00498,Female,0,Yes,No,52.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,78.52,,No
CUST-00499,Male,1,No,Yes,7.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.57,751.58,Yes
CUST-00500,Female,0,No,No,46.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),43.57,2002.81,No
CUST-00501,Male,0,Yes,Yes,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),94.36,4341.35,No
CUST-00502,Male,0,Yes,No,16.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,89.04,1419.94,No
CUST-00503,Male,0,Yes,No,24.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.97,813.89,Yes
CUST-00504,Female,0,Yes,Yes,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),65.95,4020.86,No
CUST-00505,Male,0,No,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.15,3577.58,No
CUST-00506,Male,0,Yes,Yes,62.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),48.46,3007.82,Yes
CUST-00507,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.99,97.55,No
CUST-00508,Male,0,Yes,Yes,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,110.59,5418.57,No
CUST-00509,Female,0,No,No,25.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.66,2233.96,No
CUST-00510,Female,0,Yes,Yes,10.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),115.3,1147.55,Yes
CUST-00511,Male,0,Yes,Yes,16.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.05,370.03,Yes
CUST-00512,Female,0,No,Yes,58.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),21.72,1270.15,No
CUST-00513,Male,0,No,No,72.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,107.39,7725.65,No
CUST-00514,Female,0,Yes,No,29.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,107.78,3124.62,Yes
CUST-00515,Female,0,Yes,No,6.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,28.71,188.03,No
CUST-00516,Male,0,Yes,No,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),53.74,856.0,No
CUST-00517,Female,0,Yes,Yes,20.0,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,101.54,2032.66,No
CUST-00518,Female,0,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.85,2179.02,No
CUST-00519,Female,0,No,Yes,43.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,44.74,1924.57,Yes
CUST-00520,Female,0,No,Yes,26.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),86.1,2225.14,No
CUST-00521,Female,0,Yes,Yes,71.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,116.19,8244.73,No
